Date,Open,High,Low,Close,Adj Close,Volume,Previous_open,Previous_high,Previous_low
13-08-2021,44439.69141,47831.97656,44282.41797,47793.32031,47793.32031,31744259539.00,45576.87891,46228.91016,43861.44531
14-08-2021,47810.6875,48098.68359,46177.63281,47096.94531,47096.94531,31211354442.00,44439.69141,47831.97656,44282.41797
15-08-2021,47096.66797,47357.10547,45579.58984,47047.00391,47047.00391,30988958446.00,47810.6875,48098.68359,46177.63281
16-08-2021,47019.96094,47998.09766,45700.32031,46004.48438,46004.48438,32776876610.00,47096.66797,47357.10547,45579.58984
17-08-2021,45936.45703,47139.57031,44512.41797,44695.35938,44695.35938,33451362600.00,47019.96094,47998.09766,45700.32031
18-08-2021,44686.75,45952.0625,44364.02734,44801.1875,44801.1875,32194123075.00,45936.45703,47139.57031,44512.41797
19-08-2021,44741.88281,46970.76172,43998.31641,46717.57813,46717.57813,37204312299.00,44686.75,45952.0625,44364.02734
20-08-2021,46723.12109,49342.15234,46650.70703,49339.17578,49339.17578,34706867452.00,44741.88281,46970.76172,43998.31641
21-08-2021,49327.07422,49717.01953,48312.19922,48905.49219,48905.49219,40585205312.00,46723.12109,49342.15234,46650.70703
22-08-2021,48869.10547,49471.60938,48199.94141,49321.65234,49321.65234,25370975378.00,49327.07422,49717.01953,48312.19922
